to carry	ʎ.e.b	t.a.i	r.u	ʃ.V.l		m.o.j.j.u	t.a.ʃ.ɯ	h.a.k.o.b	v.a.k	b.ɛː.k	n.a.l	t.i.ŋ.o	v.i.s	ɴq.a.ŋ	a.p.a	tʃ.oː	ħ.i		ɾ.u	tʼ.a.r.e.b	m.ɑ.nd	w.iː.k.ɑ	a.p.a	t.u	a.ɺ.ɨ.ʔ.ɨ.x.a	e.ɾ.a.m.a.n	w.ẽ	l.ḭ.j.a̰	t.a.n.i	t.i.d.e	j.ë	p.a	t.a.h.k.o.n	ʔ.aː.ɬ		s.ə.l.a.k.ə.t	b.r.i.w	x.u.k.i	e.tʰ.e.i		t.ã.n.i	a.sː.ɑ.tː.ɔ	b.a.l.d.a	a	m.u.a	p.i.n.t.ɨ	t.u.p.a	a.t	tʃ.o.χ	t.i.k.w.e	d.a.χ.a.b.u	d.o	j.a.ŋ.e	w.a	k.a.t.i	k.a.p.o	β.o	m.a.o	o̰.b.a	k.o.n.a.r.ũ	i.ŋ	n.a.s.o.m	x.e.n.p.u.ɨ	u.k.u	i.a	a.w.i.t.ə.t.i
to come	b.e.n	l.a.i	w.a	ɡ.V	t.ə.k.a	w.a.tʃ.tʃ.u	ɟ.e.l	k.ɯ	ɗ.e.n	m.aː	o	b.i.r.o	j.ø.n	t.uɑ	h.a.m.u.j	i.r	q.ə.kˀʷ.ə	p.e.t.i.k	x.u.a.ʔ.ĩ	m.o.s.v.l	i.p		x.u.t.a	e.h.e	a.n.t.a	e.t.o.r.i	d.u.k.a	m.i	h.a.a	a.d.o	ɜ.k.ʊ	x.u.ɽ.a	t.a.k.o.s.i.n	k.aː.ɬ	m.i.ɲ	j.aː	b.a.l		u.r.u		ɡ|.e	p.i	ts.r.u.m	m.ə	u	i.i.p.ɨ	s.i.l.a	j.uʰ	n.o.m	ǀ.i	ɖʐ.i	w.i.ʔ	ŋ.u	k.ɐ̃.t.ĩ.ŋ	p.i.t̻.a.n̻.i	p.a.t.a	h.o.t.i		a̰.t.i	n.a.õ	a		ɨ.x.tʃ.ɨ	b.l.o	a.h.iː	k.a.l.u.tsʰ.ə
to crush/grind	a.p.l.a.s.t	s.u.i	f.u.n.p.a	f.ɾ.m	ɽ.ə.ʒ.ə.k	ɾ.aː.tʃ.u	e.z	t.ɯ.b.ɯ.s	ŋ.iə.n	b.iː.p	ɨ.k.e	t.ɔ.j.ɔ	z.uː.z		k.u.t.a	x.ə.m.x.ə.r	qʷ	q.a.x.b.e	a.p.a.t.u.k.a	d.a.pʰ.kʰ.v	i.n.d		kʼ.i.j.a	p.æ.tʼ.i	a.j.ɨː.x.a	a.n.k.a.p.e	t.ɯ.ɡ.u	tʃ.ḭ.n.t.a	x.a.i	w.a.r.o	ʐ.ɘ.ŋ.ɘ.m	tʃʰ.a.t.a	s.aː.m.a.k.a.t.a.h	tʃ.ĩ.ʃ	h.a.ʔ.p	ŋɡ.ə.t.ɲ.a	w.a.u		b.ʉ.a.i			i.p.i.sː.a	d.V.ɡ.u.r.ɡ.u.n	j.a.l.e.i.z.a.l.e	k.o.ŋ			w.aˀ.tsʰ.u	i.tʃ.u.fʷ.a.χ	n.o.w.e	m.ə.i.ɖʐ.ə	d.a.p.a.q	j.a.ɲ.a.i.ʔ.m.ɨ	ŋ.ɡ.ɾ.ɔ.d.n	r.u.ŋ.k.a	ts.a.k.i	β.i.t.a.ʂ	k.a.t.i.k	t.ḭ̃.a	d.a.s.ĩ	k.ɨ.ɨ		k.ʔ.a.ɾ.ɨ	p.i.ɡ.i.a.s.k.o	k.a.ɬ.a.l.i	s.t.o.s
to cry/weep	ʎ.o.ɾ	kʰ.u	s.ɔ.k.ũ	ʕ.eː.tˤ	t.a.ŋ.i.s	eː.ɖ.tʃ.u	aː.l.a	n.a.k	k.ɔ.k	h.a.j	u.l	j.w.a.k	k.i.aː.l.t	q.uɑ	w.a.q.a	ʏɪ.l	ʁʷ.ə.ɣ	o.qʼ.i.k	dʲ.a.x.e.ʔ.o	tʼ.i.r.i.l		tʃ.oː.k.a	x.a.tʃ.a	z.o.n.i	a.ʔ.j.a.ɺ.a.ʔ.a		m.u.j.a	t.a̰.s.a	a.a	a.r.i	ŋ.ɘ.m.ɜ	w.e.r.a	m.aː.t.o	tʃ.a.h	w.e.h	ŋɡ.ə.r.a	i.n	u.t	h.ĩ.a.ĩ		dʒˀ.ŋ̩	q.i.j.a	h.e.r	d.i.m.ə	p.i.a.p.i.a		l.i.i.l	uˀ.n.e	a.fʷ.ɬ.i	k.e	s.o.ŋ.ɢ.o	j.i	ɾ.ɨ.d.o.ʔ.ɨ	w.ɛ̃.k.ɾ.ɛ̃.n	u.l.a	n	β.ɯ̃.õ	ɨ.k.ɨ̃	u.t.i	o.n.ã	a.z	n.a.w.i.a	a.x.ɛ.ʔ.u	u.f.w.e	j.aː.j.a	a.tɬ.oː.h.i
to do/make	a.θ	ts.u.ə	ʃ.ɛ	ʕ.m.l	ɡ.a.w.e	tʃ.eː.j.u	j.a.p	s.ɯ	l.a.m	tʰ.a.m	h.a	t.ɪ.m.ɔ	t.e.s	uɑ	r.u.r.a	x.iː	ɕˀ	b.a.n.o	dʲ.a.p.o	kʼ.e.tʰ.e.b	p.i		l.u.r.a	h.o.k.i	aː.ʔ.i.n.r.a	e.ɡ.i.n	m.i.k.e	tʃ.i.tʃ.ḭ	t.i.i	a.k.a	d.ë.w.m.ɜ	u.n.i	t.oː.t	n.iː.l	w.a.t	j.a	d.a.u.k		o.i		o	i.l.i	t	k.o	a.p.a	k.ɔ.n.e.k.a	m.o.t.ɨ.l	β.i.t	ʔ.i.w.u.j.e	ǀn.i.i.r.a	a.r.a	i.ʔ.o.t	n.a.ʔ.ɨ	ɛ	p.a.l̻.a	e.x.a	a	t.a	ʋ.e.e	n.o.n.ã	k.i	n.n.o	x.e.ʔ.p.u.ɨ	f.e	m.i.h.tʃ.i	n̥.a.t.ə
to drink	b.e.b	x.ə	m.u	ʃ.ɾ.b	o.m.b.e	t.aː.ɡ.u	i.tʃ	n.o.m	uə.ŋ	d.ʉː.m	m.a.sʰ.i	m.a.ð.ɔ	i.s.i.k	h.ou	u.p.j.a.j	ʊː.n	j.ə.f	k.u.m.u.x	s.ɨ.ɾ.ɨ.k.u	d.a.l.e.v	n	iː	u.m.a	ʔ.b.æ.tʼ.i	aː.p.a	e.d.a.n	ɲ.a	w.a̰	a.a	u.d.o	p.ɘ.t.ʊ	i.ts.ɨ.m.a	m.i.n.i.h.k.w.iː	tɬʰ.ĩ.ɬ	ʔ.u.k	k	d.i	u.m.a.r	dʰ.o.o.i		ʃ.ŋ̩	i.m.i.ŋː.ɜ.ʁ	m.e.n	a.n.ə.s.i	r.o.i	j.e.n.ɨ.r.ɨ	m.a	t.u.ndʲ	j.o	tsʼ.e	o.m.i	j.o.m	a.ɨ	k.ɾ.o.d.n	t̻.i.k.i	a	ʂ.ɯ.a	k.o	s.ḭ̃.d.i	h.o.b.ĩ	k.u	n.a.t.a	a.ʔ.u.x	n.e	i.ʃ.k.o	t.i.tʰ.a.s
to eat	k.o.m	ʈʂʰ.ɹ̩	dʒ.e.ũ	ʔ.k.l	m.a.ŋ.a.n	t.i.n.u	j.e	t.a.b.e	ă.n	k.i.n	m.ʌ.ɡ	tʃ.a.m.o	e.s.i.k	n.ɑo	m.i.kʰ.u.j	i.t	ʃ.x	w.a.ʔ	dʲ.e.p.ɨ.ʔ.a.dʲ.o.k.o	tʃʼ.a.m	n	kʷ.ɑː	m.a.n.qʼ.a	ts.i	e.k.a	j.a.n	m.ɾ.ʌ.ɾ.e	w.a̰	ŋ̊ǂˀ.ũ.ũ	o.d.o	ɪ.n	tʰ.i.r.e	m.iː.ts.i	ɣ.ĩː.ɬ	k.u.ʔ.t	k	p.i	n.u.tʃ.ɨ.r	n.e.e.k.o.i		m̩	t.a.m.ɔ	kʰ.a.n.a	a.n.ə	t.a.m.u	e.n.t.ɔ.m.ɔ.h.k.a	m.a	uˀ	ʔ.e.k	m.a.n.tʃʰ.a	ɖʐ.ə	k.e.ʔ.e	ŋ.o̰	j.ɛ̃.n	m.u.ŋ.u	x	p.i	w.a	b.a̰.a	n.a.h.o.ɾ.õ	k.w.a	n.a.i.t	k.u.ɛ.ʔ.n.ɨ	n.e	ĩ.p.a	k.i.s
to fall	k.a	d.a.u	ʃ.u.b.u	w.ʔ.ʕ	tʃ.ə.b.ɭ.o.k	p.a.ɽ.u	d.y.ʃ	o.t.i	z.ɤ.j	t.o.k		l.w.a.r		p.o.ŋ	u.r.m.a	b.ʊː	dʒ.ə.l	ts.a.k	ʔ.a	d.a.ts.e.m	m.ɑ.ŋɡ	w.e.ts.i	l.i.w.i.s.i	h.ʌ.e	o.x.u.t.t.a	e.ɾ.o.ɾ.i	b.e.k.o	t.a.p.ḭ.l.ḭ	ŋǂ.a.a	t.u.r.a	n.ɜ.w	p.o.k.s.a.t.a	k.a.w.i.p.iː	t.a.s	ts.u.t	a.k.ə.r.ə	k.a.u.x	i.n.aː.r	bʰ.a.a.i		ɡ‼.a	ɔ.ɬː.u	b.a.l	d.u.w	u	e.n.a.h	m.a.p.ɨ.l	w.e.t.e	t.o.ɬ.pʰ.o	!ʼ.a.w.e	t.u.x.ə	q.a.ɲ.i	dʒ.i	k.u.t.ɛ̃	p.a.t̻.a.ŋ.a.ɽ.a	h.oː	p.o.ʂ.o	k.e	b.ɨ.d.ɨ	n.a.k.ã	n.a.j.ŋ	m.b.t.e.k	m.o.a.ʔ.tʃ.e	p.e	i.t.t.o.l.a	u.l.o.s.ə
to give	d	k.ə.i		d.d	a.w.ɛ.h	i.tʃ.tʃ.u	v.e.r	k.ɯ.r.e	c.ɔ	h.a.j	dʑ.u	m.i.j.o	a.d	t.ou	q.u	o.k	t.i	j.a.ʔ	dʲ.o.p.o.i	m.i.ts.e.m	m.ɑ.i	m.ɑ.k.ɑ	tʃ.u.r.a	d.a	aː.p.aː	e.m.a.n	b.i.ẽ	m.aː.s.t.a̰ː	m.a.a	h.i.k.e	ɘ.l	i.n.ts.k.u	m.iː.ð	ʔ.aː.ɬ	ts.i.ʔ		j.a.b		d.i.a.i		n.e.ʔ.e	t.u.n.i	u	j.e	o	i.t.ɨ.r.ɨ	l.a.n.a	ũ.s.u		p.o	b.u	ʔ.a.n	n.a.ʔ.ã	w.i.d.n	u.ŋ.a	r.a.h.u	m.ɯ.n.i	h.i.p.ə	o̰.o	m.o.ã	k.w.i.n	n.e.e	x.e.ʔ.p.u.ɨ	f.a.i	a	a.t.a.n.e
to go	i	tɕʰ.y	l.ɔ	ɾ.ħ	ɭ.u.ŋ.a	w.e.ɭ.ɭ.u	ɟ.i.t	i.k	ɗ.i	p.a.j	ɡ.a	tʃ.o.m.o	m.ɛ.ɟ	m.o	r.i	j.a.p	kˀʷ	ʌ.b.e.k	x.o	tsʼ.a.v.l	p		s.a.r.a	m.a	o.ʔ.u.n.a	j.o.a.n	n.i.k.i.ẽ	a̰	!.ũ.ũ	t.a.ɡ.i	ɜ.m.ʊ	n.i.r.a	i.t.o.h.t.iː	k.aː.ɬ	n.ɨ.k.k	j	w	w.ɨ	õ.a.ĩ		u	p.i.s.u.p	ts.r.e.m	ə	p.e	w.ɨ.t.ɨ	e.l.a	uˀ.h	j.i.k	ʔ.ã.ã	ɡ.ə.n.ə	k.e	ũ	m.ũ	a.n.a	p.o	k.a	h.u	ʋ.a̰.a	n.a.ɾ.ũ	ɨ	n.a.m.o	tʃ.ɨ.ʔ.ɨ	i.k.a	i.j.a	n.e.k.e.s
to hear	o.i	tʰ.i.ŋ	ɡb.ɔ	s.m.ʕ	k.ɽ.u.ŋ.u	w.i.n.u	i.ʃ.i.t	k.i.k	ŋ.ɛ	j.i.n	d.ɨ.d	w.i.n.dʒ.o	h.ɔ.l.l	n̥.ao	u.j.a.r.i	s.ɔ.n.s	z.ə.x.ə.x	t.a.ʔ.o	x.e.nd.u	m.o.s.m.e.n	s	k.ɑ.k.i	i.s.tʼ.a	ʌ.d.e	aː.p.aː	e.n.ts̻.u.n	d.o.ĩ	q.a.ʃ.m.a.t	ŋǁ.ã.ũ	i.s.e	ɜ.ʎ.k	k.u.ɽ.a	p.iː.h.t	tsʼ.ĩː.ɬ 	m.a.t.o.ŋ	v.ə.k.n.w.u	w.a.l		ʉ̃.rʼ.ĩ		tʃ.a	t.u.s.ɑ	d.V.j.a.l	b.o.d.o	r.u.ɡ.e			w.ẽ.s.ẽˀ.h	l.o.t	kʰ.e.ʔ.e	d.o.n.ɖʐ.i	ʔ.a.ɢ.a.j.a		m.ɛ̃.ŋ.m.ɛ̃	k.u.l.i		n.ĩ.k.a		t.ɨ̰.o	n.o.k.õ	m.ɨ	n.a.r.i		h.i.ɡ	h.a.k.l.o	t.ə
to hide	e.s.k.o.n.d	t.u.ə	b.o	x.b.b	u.m.p.ə.t	d.aː.ɡ.u	s.a.k.l̴.a	k.a.k.ɯ	z.ɤ̆.w	s.ɔː.n	sʰ.u.m	p.a.n.d.o	r.ɛ.j.t	ʐ.ai	p.a.k.a		ʁ.ə.p.ɕ.kˀʷ	a.w.a.x	m.o.ʔ.ã	d.a.m.a.l.v			i.m.a.n.t.a	ã.ɡ.i	o.u.n.x.u.ɺ.a	e.s̻.k.u.t.a	u.k.e	ts.ḛː.q	s.ã.ũ	m.a.s.i	ë.ʎ.k.ɜ	x.i.s.k.a	k.aː.s.o	tʼ.ĩː.ɬ	j.a.m	p.aː.k.u	j.u.k.u.k	uː.k	m.ẽ.r.a.i		k.a.ʔ.m̩	t.ɔ.qː.ɔ	u.r.k	j.a.n.e	m.i.n.a	e.n.ɔ.m.ɨ	k.a	s.ũ.tʰ	s.k.a.t	ǁ.w.a	ɖʐ.a.i.l.a	ɢ.o.x.o	ɾ.ɨ.k.ṵ.ʔ	p.e.j.u	k.u.m.p.i	m.ã.t.a.j.a	h.o.n.ɯ	h.i.t.ə	d.ɨ.o	e.s.o.t.õ	p.w.i.n	n.m.u.t	d.a.x.a.ʔ.w.a.ʔ.tʃ.i	k.u.m.o.h.l.a.i	l.o.h.m.i	t.i.s.k.a.l.o
to hit/beat	ɡ.o.l.p	t.a	ɡb.a	x.b.tˤ	k.ə.p.r.u.k	k.o.ʈ.ʈ.u	v.u.ɾ	n.a.ɡ.ɯ	ɗ.a.ŋ	t.iː	tɕʰ.i	tʃ.w.a.d.o	y.t	nt.ou	t.a.k.a	tʃ.œː.xʲ	j.ə.w	n.a.kʼ.b.a.ʔ	x.a.ʋ.i.ɾ.a	d.a.r.tʼ.qʼ.m	p.i	w.iː.t.e.k.i	n.u.w.a	f.a.n.tʼ.i	a.ʔ.j.aː.t.a	j.o	d.o.k.e	k.a̰.ʃ.i	ŋǂ.a.u	ŋ.a.p.o	m.ɘ.ʈʂ.ö.ŋ	a.t.a	t.aː.w	ts’.ĩː.ɬ	k.o.ʔ.ts	v.i.j.a	p.r.u.k		k.a.r.a.i		n!ʰ.o	u.n.a.t.ɑ	d.e.l	h.a.b.ə	t.o		j.a.l	u.w.e	ʔʲ.a.χ	kʰ.a.a	t.a.n.d.a	a.w.a	n.a.k.u.a̰.ḭ.ʔ.k.a	p.u.k.p.ɔ.ɡ.ŋ	p.u.ŋ.a	b	tʃ.o.ʃ.a	ʃ.ə	p.a.a	a.h.ĩ	p.j.a.n	n.a.i	k.u.a.x.k.u.a.ʔ.p.u.ɨ	t.i.ɡ.e	i.s.s.o	t.a.t.ə.s
to know	s.a.b	ʈʂ.ɹ̩	m.ɔ	ʕ.ɾ.f	e.r.t.i	t.e.l.i.j.u	b.i.l	s.i	ɓ.iə.t	r.uː	a.l	ŋ.e.j.o	t.u.d	p.ou	j.a.tʃ.a	m.ə.t	ɕˀ	r.e.t.a.ʔ.m	kʷ.a.a	ts.n.o.b	m.ɑ.s	m.ɑ.t.i	j.a.t.i	p.ã.d.i	a.t.ɨ.x.a	j.a.k.i.n	ɡ.a	k.a̰.ts.iː	ŋ̊ǂˀ.a.n	n.a.k.o	k.ɪ.m	m.i.t.i	k.i.s.k.iː.ð.i.h.t	tʃʰ.ĩː.h	h.ɔː.d.ɔ.ŋ	k.u.t.nd.ə.ŋ	k.r.a.i.k	n.ɨ.k.a	k.a.o.a.i		ʔn‼.e.h.i		h.e.n		m.o.r.u	e.p.u.t.ɨ	l.o.s	h.i.i	j.i.h.a.n.e.x	m.i.n.i.k	s.a	a.j.a.t.e.n		k.a.d.ɲ.d.ɾ.ɔ	n.i.n.t.i		o.n.ã		b.a.s.i	n.a.m.i.n.ã	p.j.a.n	n.x.a.r	e.x.u.k.u	a.n.w.e.n.a.f.e	k.h.aː.n	tʰ.ə
to laugh	ɾ.e.i	ɕ.a.u	r.ĩ	d.ħ.k	ɡ.u.j.u	n.a.w.w.u	ɟ.y.l	w.a.r.a.w	k.ɯə.j	h.u.a.r.ɔ	u.sʰ	ɲ.ɪ.ɛ.r.ɔ	n.ɛ.v.ɛ.t	ʈ.o	a.s.i	ə.nʲ.əː	d.i.ħ.ə.ʃ.x	ts.e.ʔ.n.i.k	p.u.k.a	ɡ.a.ts.i.n.e.b		w.e.ts.k.ɑ	l.a.r.u	t.h.e.d.e	a.s.i.r.a.x.a			l.iː.ts.ḭː	a.̃ĩ	d.o.h.e	ɜ.j.ë	t.e.r.e.k.u.ɽ.i	p.aː.h.p.i	tɬ.o.h	ʃ.i.k	w.aː.ŋɡ.i	k.i.k		i.pʰ.i.dʰ.a.i		ʃ.i	i.ɬː.ɑ	ɣ.a.s	h.a.d.ə	k.u.k.u.r.e	s.i.h.s.i.h	l.a.a.l	sʲ.iʰ.k.a	tʔ.i.s.tʃ.e.j	kʼ.o.j.o	i.n.ɖʐ.ə	l.a.ʃ.i	k.u.ɡ.ɨ	n.d.ɨ	i.k.a.r.i.ŋ.a		o.s.ã	i.k.ã	b.u.h.i	e.n.õ		n.a.s.a.h		t.i.t.ɡ.e	j.o.p.p.a	j.eː.tsʰ.t
to run	k.o.r	pʰ.a.u	s.a.r.e	ɡ.ɾ	p.l.a.j.u	p.a.ɾ.i.ɡ.e.t.t.u	k.o.ʃ	h.a.s.i	tɕ.ă.j	w.i.ŋ	d.a.l.l.i	r.ɪ.n.ɡ.ɔ	f.u.t	nt.ou	pʰ.a.w.a	k.yi	ʒ		mb.i.ɾ.i.k.i	r.b.e.n		tɬ.ɑ.l.o.ɑː	x.a.l.a	n.e.s.tʼ.i.h.i	a.w.a.t.a	k.o.r.i	n.ẽ	q.o.s.n.a	!χ.o.e	m.a.ɡ.o.ɡ.o.r.a	l.ë.f	w.i.r.i.a	p.a.h.t.aː	ɣ.o.ɬ	p.ɔ.j	p.ə.t.ə	p.l.a.p	ts.ɨ.k.ɨ.n	p.i.r.a.i		!.a.ã	q.ɔ.ɬː.uː.l.a	h.u.e	h.a.k.a	k.u.r.o	e.k.a.h.t.u.m.ɨ	m.o.n.d.u.t.ɨ.l	w.u.w.u.u		tʰ.a	f.ə.q.s.i	ʔ.a.ʃ.i	ɲ.a.ã.tʃ.i	f.ũ.ɾ.ũ.n	w.i.r.t̻.a.p.a.k.a		i.ʃ.t.o	r.ə.r.ə	o.b.a	h.a.k.ã		n.x.o.x	x.o.ʔ.p.ɛ.ʔ.ts.i	k.i.k.i.n.i.k.a	b.a.l.iː.l.i	
to say	d.e.θ	ʂ.u.ə	s.o	ʡ.l	tʃ.a.ɭ.a.ʈ.u	tʃ.e.p.p.u	s.œ.j.l.e	i	n.ɔ.j	pʰ.uː.t	h.a	k.o	m.o.n.d	h.ai	ɲ.i	x.ə.l	ʒ.i.ʔ	b.i.x	e	tʰ.kʰ.m	ɽ		s.a	m.ã	m.aː	e.s.a.n	ɲ.e	w.a	m.ĩ.ĩ	t.e.m.o	p.ɪ.n	a.ɽ.i	i.t.w.iː	n.iː.ɬ	n.ɨ.m	n.a	w.i	t.i.t.i.n	h.a.r.a.i		k.o.e		s.e.n	ə.l.ə	a.a	t.a.a	m.a.m.o	kʲ.ãˀ.h.ĩ	j.u.q	b.o	ɡ.i.s.u.r.ə	a.ɢ.a.t	u	k.ɛ	w.a.t̻.a	h.a	a	k.u	d.iː	d.i.b.ũ	k.i.ʒ	n.a.w.e	p.e.ɨ.x	s.i.h.i	m.i.j.a	h.i.n.e.k.i
to see	b.e	kʰ.a.n	r.i	ʃ.f	w.ə.ɽ.u.h	tʃ.uː.ɽ.u	ɟ.œ.ɾ	m.i	tʰ.ɤ̆.j	h.e.n	b.o	n.ɛ.n.ɔ	l.aː.t		m.u.h.u	u.tʃ	ɮ.a.ʁʷ	k.r.i.l.o	x.e.ʃ.a	n.a.x.v	k.ɑ.n.d	i.t.t.ɑ	u.ɲ.x.a	n.u	e.ʔ.r.a	i.k.u.s̺.i	ɡ.a.ĩ	ṵ.k.ʃ.i.ɬ	m.ũ.ũ	n.a.n.o	l.ë.l.ɪ	i.ʃ.e	aː.p.i	ʔ.ĩː.ɬ	ʔ.i.ʃ	v	k.a.i.k		u.n.u.i		h.ŋ̩	q.a.n.i.m.ɔ	j.e.ts	ə.d.ə	ŋ	e.r.a.h.m.a		uʰ.	ʔʷ.e.n	ǀʔ.e.e	t.u.v.a	l.o		w.ɛ	n̻.a.ŋ.a	t	h.i.s	t.a	ḭ̃.y.a	m.ĩ	i.ʒ	n.m.a.t	t.a.o.ʔ.p.u.ɨ	n.a.ŋ.u	p.ĩ.s.a	k.o
to stand	p.a.ɾ	ʈʂ.a.n	n.ɔ.r.o			n.i.l.a.b.a.ɖ.u		t.a.t	ɗ.ɯ.ŋ	j.ʉː.m	sʰ.ʌ	tʃ.u.ŋ	eː.ɡ	ʂ.eu	kʼ.a.n.a	p.ɔ.s	ɕ.i.t	t.a.kʼ.i.ʔ.k	x.o.ʋ.e.ɾ.e	d.ɡ.o.m			s.a.j.tʼ.a		a.ʃ.a.ʔ.w.a.ɺ.a	s̻.u.t.i.e.ɾ.a.s̻.i	n.a.i.n.k.r.ʌ	j.a.h	m.ã.ã	m.a.ʔ.o.k.o	w.ɪ.ʈʂ.ɜ	x.a.w.a.r.a	k.aː.p.a.w.i	z.ĩː.ɬ	t.eː.n	t	b.u	w.a.x.a.s	n.ũ.j.a		ɡ‖.a	n.i.k.ɔ.fː.a	ɣ.e	h.ə.b.ə	i.t.a		t.e.a.n.ɡ.a	j.u.h.u	t.a.q.a.s.i.t	ɬ.e.e	i.l.i	a.tʃ.a.t	i.n.a.tʃ.i	j.ɛ̃	ŋ.a.ɽ.a	n.uː	n.i.n.a	u.pr.a	d.ṵ.k.u	k.a.n.a.m.ã	ʃ.a.t.p.a.t.a	n.r.o.s	k.x.ɨ.ʔ.ɨ	ɡ.o	h.i.k.ĩ.j.a	k.a.t.o.k.ə
to suck	s.o.ɾ.b	ɕ.i		l.ħ.s	ə.m.p.e.ŋ	p.iː.l.tʃ.u	e.m	s.ɯ	m.u.t	o.m	p.a.l	ɲ.ɔ.ð.ɔ	s.iː.v		u.p.i		ɕˀ.ə.f	tsʼ.u.ʔ	p.ɨ.t.e	tsʼ.o.v	m.ɑ.k.ɑ.p.u.s	tʃ.iː.tʃ.iː	tʃʼ.a.m.u	ts.ɨ.tʼ.i	a.tʃ.u.ʔ.ɺ.a	i.ɾ.e.n.ts̺.i	b.o.s.e	ts.ṵ.ts.ṵ	ǀ.o.m	s.o.d.u	f.ö.tʃ.ɪ.z	ʃ.u.ɽ.u.n.d.i	ð.o.w.a.m	tʼ.o.ɬ	t.u.ʔ.t	ndʒ.ə.l.i.p	u.t.b		tʰ.ã.n.s.o.i		k.a.l.o	m.i.ɬː.u.w.ɑ	m.o.ɕ.q.o	j.o.p.h.o.i.p.h.o.i	m.u.t.u	j.u.h.n.a		j.aʰ.p.e	h.i.tsʔ.e	ǀʼ.u.k.u	ɢ.o.ʈʂ.i	ʎ.i.p	n.a.tʃ.i	k.ɐ̃.x.u.d.n	k.uː.r.t̻.a.n.a	ts.u.ts.u	n.o.ʂ.o	w.a.s.u.s	s.ḭ.s.i	b.a.h.ã	k.w.a.t.a.s	t.m.o.s	ɾ.a.x.a.d.ɨ.ʔ.ɨ	a.s.a.n.k.t.a.t.a	ʃ.õ.k.a	
to take	a.ɣ.a.r	n.a	m.u	x.d	ʒ.u.p.u.k	t.iː.s.u.k.o.n.u	a.l̴	m.o.r.a.w	k.ɤ̆.m	j.i.p	b.a.d	k.a.o	v.ɛ.s	m.uɑ	h.a.pʼ.i	p.ɛ.rʲ	ɕ.t	tʃ.a.p	dʲ.a.ʋ.o.ʔ.o	a.ɣ.e.b	ɲ	w.iː.k.ɑ	a.p.a.r.a	h.æ.tsʼ.i	aː.p.a.w.a	a.r.t.u	d.ẽ	tʃ.ḭ.p.a	u.u	d.e.h.e	t.ʊ	x.u.p.i.k.a	o.t.i.h.t.i.n	ʔ.aː.ɬ	m.a.ts	k.ə.r.a	a.l.k	x.u	e.d.a.i		n‖.ŋ̩	a.v.a.l.aː.p	j.a.n	d.o.w	r.o	m.ɔ.h.k.a	l.ɨ.t.ɨ.n.a	u.w.e	tʃ.e.m	kʰ.u	ɡ.a.i	k.o.n.a	n.a.n.a	n.ũ.k.ã.n	k.a.t.i	p.i	β.o	t.ə	b.iː	o.ã		m.w.i.a	tʃ.u.a.ʔ.d.ɨ	f.l.a	i.ʃ.i	k.i.s
to tie	a.t	kʰ.u.n		ɾ.b.tˤ		k.a.ʈ.ʈ.u	b.aː.l̴.a	s.i.b.a	ɓ.uə.k	pʰ.uː.k	m.u.k	t.u.e.j.o	k.ø.t	k.ae	w.a.t.a	x.u.l	z.ə.r.i.dz	j.u.tʼ.u	a.p.a.kʷ.a	ɡ.a.m.o.n.a.s.kʼ.v	ɑ.ndʒ		tʃ.i.n.u	t.u.ʔ.t.i	e.x.i.t.t.a	l.o.t.u	m.o.k.o.d.ɾ.e		!.a.e	p.i.l.i.k.u	p.ɘ.ʐ.ö.n	x.o	k.i.p.w.a.h.p.i.t	tɬʼ.oː.ɬ	ts.e.n	ŋɡ.i	w.i.l.k	x.i.n.k.i.a	l.i.ɡ.a.i		‖ʔ.ŋ̩	q.i.l.ɜ	pʰ.u.s	r.i.i.n.e.k.o	o.ɡ.o.p.o	e.w.a.h.t.ɨ		t.u.nd	i.n.a.j.h.i.t	h.ĩ.ǀʔ.ã	f.u.l.m.i.j.ə	ɲ.i.ʔ.a.ɢ.a.n.a	j.a.n.a̰.ḭ.ʔ	m.b.ɾ.ĩ.d.ɲ	k.a.r.p.i	k.a.t.o.n.õ.h.õ	n.ɯ.ʂ.a		d.ɨ̰.d.e	k.o.j.ã		n.a.k.e	n.ɨ.ʔ.k.ɨ	k.i.k.e	ʃ.e.k.o.n.o.b.l.i	kʰ.a.n.e
